candidate_id,review_text,source_tier,label,annotation_number
REV-0056255,"PARAAAAAT KAAYO ANG GINILING, AKONG PINAKBET GI REQUEST AMPALAYA GIHATAG, NAG ADD KO OG 58 PESOS FOR PRIORITY DELIVERY LATE NA GI DELIVER... VERY WRONG MY FIRST & LAST PURCHASE!!! 🙄",TIER_A_CONFIDENT,complaint,854
REV-0056387,Okay nman unta .. Kay naa na tnan akong orders.. pero nganong Wala koy sauce sa akong nuggets!! grrrr 😣,TIER_A_CONFIDENT,complaint,855
REV-0056490,Ang halohalo regular akoang gi palit pero ang sud kay half lang unsa man nii. Nag halo2 gani kay init nisamot lang kainit kay ni apil akoang kalagot.,TIER_A_CONFIDENT,complaint,856
REV-0056624,gikalimtan ang sugar sa milktea with pearl jelly. tab ang kaayo unya tam is kaayo ang brownsugar. taas unta ang preparation time so wa ko kahibaw ngano ni. first time pud noun ni. nahitabo.,TIER_A_CONFIDENT,complaint,857
REV-0056628,"ang chicken oil kay murag mantika ra nga walay ka chicken2 na flavor.. ang hinalang murag tinola, luya ra malasahan sa ka lasaw.. ang pansit kami, nindot kay dili dry",TIER_A_CONFIDENT,complaint,858
REV-0056722,dugay kaayu  paabut pag 1 hour nya ang naka butang 40mins,TIER_A_CONFIDENT,complaint,859
REV-0056791,As always lami ang sisig pero murag lain² ang pagkaluto sahay gamay sahay sd daghan². Nya Kani sd nga order ang egg puros white hahaha. Ang lemon+cola perting asluma gyud. Imbis ma refresh.,TIER_A_CONFIDENT,complaint,860
REV-0056895,"murag old stock inyung chicken lain kaayu ug lami , Aslom na",TIER_A_CONFIDENT,complaint,861
REV-0056999,ang Chicken inasal perting gamaya sa pecho large! also ang halo murag tubig way mga sagol!,TIER_A_CONFIDENT,complaint,862
REV-0057087,lami jud ang pizza diri sa tinuod lang... sulit kaayo,TIER_A_CONFIDENT,not_complaint,863
REV-0057138,added to my favorites 😊😊 God bless ung serving ninyo. 👏👏👏👏 lami pod inyo food nga akong gipang order,TIER_A_CONFIDENT,not_complaint,864
REV-0057234,thank you so much ... lami kaayo,TIER_A_CONFIDENT,not_complaint,865
REV-0057264,Permi makalimtan ang gravy.😒 perti sang dugaya. e off tingali inyo panda kung peak hours para dli mo musamot og kalisang.,TIER_A_CONFIDENT,complaint,866
REV-0057313,"ka perfect ani na resto! gambas-fresh, lami, dili overcooked. bam-i, lami,daghan. garlic rice, lami! mango float,lami! bbq and chorizo, normal kalami.",TIER_A_CONFIDENT,not_complaint,867
REV-0057414,"grabeeeeeeeee Mali kaayo akong order, I ordered milk tea Ang gihatag fruit tea. kung naay zero muhatag kog zero. pwede man ninyo I double check rightttt???",TIER_A_CONFIDENT,complaint,868
REV-0057543,Lami sya dili kaayo tam is satisfying kaayo sa kabuntagon Salamat,TIER_A_CONFIDENT,not_complaint,869
REV-0057587,verry good paspas ang serbisyo ug delivery,TIER_A_CONFIDENT,not_complaint,870
REV-0057597,"Lamia jud siya , buotan ang tindero gi pakapinan kog 3 pcs",TIER_A_CONFIDENT,not_complaint,871
REV-0057601,"aslum inyong taco, padulungay og pan.os 😑unta sunod Ang ihatag bag.o Kay naga order ra baya jud ko diri. salamat",TIER_A_CONFIDENT,complaint,872
REV-0057609,3 ka order sa siomai pero ang spicy sauce duha ra ka gagmae kaau nga sachet unya ang soy sauce usa ra?!! sobra rapud ka tihik,TIER_A_CONFIDENT,complaint,873
REV-0057693,"Normal lng tanan gahapon until nag order kos inyong food. Can’t point anything out but the food I ate. Nadaot akong tiyan. Sorry sa rating, I want to be truthful than to fake my review.",TIER_A_CONFIDENT,complaint,874
REV-0057810,"dili masabot ang sauce, spicy akong gi choose but ang naabot kay ambot, dili spicy dili sad sweet.",TIER_A_CONFIDENT,complaint,875
REV-0057829,Finally nakatilaw najud kog lami na pepper beef garlic 🥹🎉💖 pila nko ka months nag crave og garlic pepper beef ala Jollibee.. dugay kaayo ko nangita 💖 Finally I can say!!! mas lami pajud siya 💖,TIER_A_CONFIDENT,not_complaint,876
REV-0057907,"Gaorder kog lumpia shanghai silog, pero walay rice ug itlog ang naabot!!!!! Hahay",TIER_A_CONFIDENT,complaint,877
REV-0057977,"Gamay kaayong Serving, di pareha kong naa kas Store jud sa Ribshack",TIER_A_CONFIDENT,complaint,878
REV-0058049,medyo tab'ang ang spagsauce (para nako) but perfectly cooked ang pasta nya daghan meat. ang pizza lang kay murag walay pizza sauce 🥹 pero lami man sad nuon,TIER_A_CONFIDENT,complaint,879
REV-0058159,Gutom buster. lami sad ang foods. love it. thank you kuya rider kay init pa ang sabaw pag abot nya lami higopon kay with asimkilig factor jud.,TIER_A_CONFIDENT,not_complaint,880
REV-0058224,Dugay kaayo na prepare ug na deliver,TIER_A_CONFIDENT,complaint,881
REV-0058279,SUPER LAMI DYUD ANG LECHON SO FAR SA TANANG NATILAWAN NAKO DIRI DAVAO. 4X A WEEK DYUD KO GA ORDER DIRI,TIER_A_CONFIDENT,not_complaint,882
REV-0058353,"Pag gusto kog lami and dali lng ma deliver, kani gyud ang top 1 sakong mind. Happy to taste the food super sulit!!! 🤍🤍🤍",TIER_A_CONFIDENT,not_complaint,883
REV-0058355,Nakuratan me sa foodsssss.... Sulita sa 250 ninyo uyyyy!! Lami pa gyud! Salamat po! More power sainyo!,TIER_A_CONFIDENT,not_complaint,884
REV-0058400,Best ever Halo halo and Buko Pandan in town! Creamier and lamian jud. Satisfied customer here!,TIER_A_CONFIDENT,not_complaint,885
REV-0058424,lami..ug fresh gayud,TIER_A_CONFIDENT,not_complaint,886
REV-0058485,DISAPPOINTING! GIINIT RA NA PIZZA. mas lami pa ang gikan convenience. dili pa jud mag inform if out of stock ang item.,TIER_A_CONFIDENT,complaint,887
REV-0058503,"lami unta pero mejo parat ra ang oyster  mixture nila sa chao fan fried rice. Although instruced to lessen the oyster, pero same parin, parat inig kaon. ✌️",TIER_A_CONFIDENT,complaint,888
REV-0058694,Daghan kaayo siya good for 2 na kung di gyud nimo kaya.. lami pud :) legit,TIER_A_CONFIDENT,not_complaint,889
REV-0058733,Daghan ice ang halo2 but dili kaayo sa sahog.,TIER_A_CONFIDENT,complaint,890
REV-0058746,"fast delivery and lami ang food, thank you so much kay bisan kadlawon na ge gutom naka kaon gihapon me sa lami nga Laumaw ug batchoy",TIER_A_CONFIDENT,not_complaint,891
REV-0058804,Lami ilang food and daghan serving also affordable!,TIER_A_CONFIDENT,not_complaint,892
REV-0058868,"very salty man ang palabok karon,dili man ani tong last time",TIER_A_CONFIDENT,complaint,893
REV-0058900,lami ang chicken tho may pagka tam is ang lasa pero bawi ra sa sawsawan nga halang and wala sad nila gi hiwa2 ang chicken daan so makita nimo buo jd ang manok. Love to try the liempo next time,TIER_A_CONFIDENT,complaint,894
REV-0058912,walay tarong pagbutang sa sauce sa wings,TIER_A_CONFIDENT,complaint,895
REV-0058991,"kulang ug pahumok ang bulalo steak then ang lechon kawali is dle pod kaau krispy nayabo pajud ang toyo, tastewise ok lng",TIER_A_CONFIDENT,complaint,896
REV-0059186,"WA MOY AYO!!. 353 PESOS AKO GIBAYRAN, PARA SA USA KA PM1 UG KATONG SA CHOWKING NA SWEET AND SOUR PORK WITH RICE! PERO INYO GIDELIVER DIRI DUHA KA CHICKEN USA KA RICE UNYA SPAGHETTI UG CHICKEN?! 😡😡😡",TIER_A_CONFIDENT,complaint,897
REV-0059200,"Lami ang food pero overpriced for its portion. gamay ra kaayo per serving, ang presyo pang good for sharing pero ang size good for 1 lang, kulang pa. makadisappoint. lami unta.",TIER_A_CONFIDENT,complaint,898
REV-0059396,"Busog kaayo. Lami tanan, Thanks.",TIER_A_CONFIDENT,not_complaint,899
REV-0059403,Grabe ang serving. (daghan) Generous portion. The best ang lomi. Pares may not be the usual pares retiro na medyo sweet pero lami ang taba and crispy pork. Super sulit!,TIER_A_CONFIDENT,not_complaint,900
REV-0059515,Dugay kaayo niabot akong order,TIER_A_CONFIDENT,complaint,901
REV-0059533,Ngpalit kog tinig isang order sa bulalo ug balbacua. Mura ra kog gihatagan libreng sabaw. Way unod.,TIER_A_CONFIDENT,complaint,902
REV-0059563,hilaw rice sa inyoha maki.karon ra ko ka experience ani.,TIER_A_CONFIDENT,complaint,903
REV-0059722,Legit made of PURE MEAT ila siomai i can tell kay before namo kaonon i cut namo into half para paspas mubugnaw. klaro kaayo ang texture na meat gyud walay halo na extender. we love their siomai.,TIER_A_CONFIDENT,not_complaint,904
REV-0059724,"Have always ordered their Chicken Biryani, but I decided to order different dishes. Lami sya tanan, I especially loved the Aloo Bindi :)",TIER_A_CONFIDENT,not_complaint,905
REV-0060084,wala jud lasa tab.ang pajud bisag 100% na ang sugar lagi ra ang lasa sa degrees sa MC,TIER_A_CONFIDENT,complaint,906
REV-0060086,"as pregnant mommy, favorite kaayo nako nnyong tanang foods esp inyong riblets and ham silog ❤",TIER_A_CONFIDENT,not_complaint,907
REV-0060133,Huy mao diay tam is kaayu 80% sugar 50 lang akong gbutang ddtua,TIER_A_CONFIDENT,complaint,908
REV-0060160,First time nako nag order diri. Lami gyud sya kaayo 😍,TIER_A_CONFIDENT,not_complaint,909
REV-0060171,"twice na ako naka experience, kato first time abi nako wla lang ko natunawan, pero gabii 2nd time, same Zinger sandwich, nag LBM ko. pls check sanitary control on this. thanks",TIER_A_CONFIDENT,complaint,910
REV-0060244,"daghan man bukog but Puno Ang tub, like worth it. ganahan ko sa kaparat Kay di na need ug sauce.",TIER_A_CONFIDENT,complaint,911
REV-0060403,"inyong milk tea dagko kaau ug ice,las ay kaau,layo Ra sa picture ninyo inyong gipadala sa amoa,mahal pa jud,dli jud me satisfied sa inyong milk tea,ka mahal mahal sa among gbayad,",TIER_A_CONFIDENT,complaint,912
REV-0060436,Lami jud ang chicken fillet but ang rice is murag lugaw sa kabasa,TIER_A_CONFIDENT,complaint,913
REV-0060614,way lami pwera gaba sayang ra imong 300 3pcs ra unod sa baby tab.ang pa kaayo ila sabaw,TIER_A_CONFIDENT,complaint,914
REV-0060773,"nag order ko ug combo meal, ang 2 pcs macaroons kay wala. nya delayed pa gyud ang pag abot... 🥲🥲🥲 TY nalang to akong macaroons?",TIER_A_CONFIDENT,complaint,915
REV-0060808,Walay rice nga gibutang sa 1pc chicken nga meal.Not following the special instruction. What's the used if dili man d i i follow.,TIER_A_CONFIDENT,complaint,916
REV-0061019,Lami gyud ang balbacua and also the crispy sisig pero I think gamay ra ang serving for 230. Pero lami jd ang mga food. Thank you,TIER_A_CONFIDENT,complaint,917
REV-0061089,"Exceptional. Lami ang arrozcaldo. Ang usual nga bugas ug kanang pilit gisagol is just perfect. Ang portion is okey kaayu. For the siomai, I ordered 4 and requested to deep fry them and they did.",TIER_A_CONFIDENT,not_complaint,918
REV-0061198,"daghan ilaha serving, and lami pud ilaha food, keep it up po, thank you!!",TIER_A_CONFIDENT,not_complaint,919
REV-0061207,"OMG!! This is lami. Beef mami overload and I got a free 2 pcs lumpia. The mami, very daghan kaayug sagol. I probably had eaten pigs brain shunatay but this is lami for rich kids taste buds hahaha",TIER_A_CONFIDENT,not_complaint,920
REV-0061319,Affordable ug lamian,TIER_A_CONFIDENT,not_complaint,921
REV-0061386,gamay kaau n u fries,TIER_A_CONFIDENT,complaint,922
REV-0061432,"Good for one child ang serving. Ang money nagasto nako for 2 dishes equivalent na sa unli samgyupsalamat for one person masulit pa. Also, osam-bulgogi puros fats lang pork pajud instead na beef.",TIER_A_CONFIDENT,complaint,923
REV-0061460,Motawag unta mo kung dili diay available 😡😡😡,TIER_A_CONFIDENT,complaint,924
REV-0061490,Wala lami inyong lumpia nga togue sa tinood lang first time nako order karon. Tab ang Kaayo walay lasa.,TIER_A_CONFIDENT,complaint,925
REV-0061639,dako kaayo serving pwede sa duha ..lami pa gyud,TIER_A_CONFIDENT,not_complaint,926
REV-0061640,lami pero mantikaon kaayo ang fried rice,TIER_A_CONFIDENT,complaint,927
REV-0061658,Nayaboang milktea pag deliver kay dli kaayo sealed ang milktea nakapadayon kug kuhabisag nayabo kaynakabayd ko thru gcash ug layo kaayo ang picture sa menu sa personal ug gamay ang size.Disaapoingting,TIER_A_CONFIDENT,complaint,928
REV-0061755,Lami sya but paratan ra kaayo ko sa pastil ug medyo kulang sa lasa ang sauce sa ngiong,TIER_A_CONFIDENT,complaint,929
REV-0061805,dili mao akng gi order na coffee.,TIER_A_CONFIDENT,complaint,930
REV-0061838,Creamy shrimp pater is no longer creamy & tasty compared atong nakaon nako in-store sauna. Naa pud sour taste unlike before nga murag creamy curry flavor.,TIER_A_CONFIDENT,complaint,931
REV-0061932,Grabe ka lami and grabe ka dghan ang serve. As in wlay char! A must try! ❤️,TIER_A_CONFIDENT,not_complaint,932
REV-0062046,GIUNSA NINYO PAGLUTO?? HILAW MAN TAWON NI INYONG KARNE! KITA PANG PINK NGA UNOD UG DUGO! PAKAON NI O DILI? KANANG GUTOM NA KAAU NYA ANG MUABOT ORDER HILAW!!!,TIER_A_CONFIDENT,complaint,933
REV-0062129,"freshko-avovado pero walay avocado Lol! wa nay lami..ordinaryo lang kaayo ug lasa,buo2 pa ang ice..float shake akong order pero gi lama2 lang pagbuhat",TIER_A_CONFIDENT,complaint,934
REV-0062130,Gamay ang servings sa fish fillet sa price nga 300. Wala pay sauce. Abi nako good ang serving since naka palit kog chopsuey diri maayo ang serving. :(,TIER_A_CONFIDENT,complaint,935
REV-0062154,"murag platito n lang ang serving sa bagaybay...cge me order dri before dli mn ingon.ani ka gamay,murag 1 serve ra unya 150,dli sulit",TIER_A_CONFIDENT,complaint,936
REV-0062459,ikaduha ko ni na order ug lami jud ang sabaw 🙂,TIER_A_CONFIDENT,not_complaint,937
REV-0062489,cge nako order ka dghan na ang karon wla ko giganahan sa sotanghon uga kaau wla sa kaau sagol halos puro lang sotanghon medjo alanganin sa luto  gahi pa.,TIER_A_CONFIDENT,complaint,938
REV-0062545,"Lami ila Vegan Sisig. As for the Kimchi Rice, not so flavorful as opposed sa uban nko nakaunan nga Kimchi Rice.",TIER_A_CONFIDENT,complaint,939
REV-0062662,"Wala sila mupatoo sa akong request nga PLAIN RICE lang iserve. Inyo unta nang bantayan ang note for specific requests, kay naay pareha nako ug akong anak nga di ganahan, lud.on sa baho sa garlic rice!",TIER_A_CONFIDENT,complaint,940
REV-0062669,Ay mog tuo sa picture gamay kaayo ug hotdog HMPF!,TIER_A_CONFIDENT,complaint,941
REV-0062709,walay klaro ang size ug price ordir nko 500ml ghatag small size my god pag sure mo bah,TIER_A_CONFIDENT,complaint,942
REV-0062753,naay after taste ilang panga. I guess murag sa oil na gipahid.,TIER_A_CONFIDENT,complaint,943
REV-0062835,"ang humba kai Adobo ra, ang beef hinalang kai dili kaau halang,..the macaroni is good.",TIER_A_CONFIDENT,complaint,944
REV-0062960,lami kaayo unta naay hot sauce sunod 🥰,TIER_A_CONFIDENT,not_complaint,945
REV-0062976,"Ang rice murag lugaw, please ayaw na ninyo palutuag kan-on kung kinsa man toy nagluto sa kan-on ani nga delivery.",TIER_A_CONFIDENT,complaint,946
REV-0063047,"way lami ang gravy, inyohang fries nimahong mantika oily ra kaayo tskkk",TIER_A_CONFIDENT,complaint,947
REV-0063141,Dako kaayog slice ang pipino. Murag dinalian pag prepare.,TIER_A_CONFIDENT,complaint,948
REV-0063145,"good servings, affordable price. lami pud",TIER_A_CONFIDENT,not_complaint,949
REV-0063166,Daghan kaayo nayabo sa akong giorder na biscoff milktea. Dili match ang size sa taklob sa cup. Hays,TIER_A_CONFIDENT,complaint,950
REV-0063217,Pirme ko diri gaorder. karon ra ko kaexperience na morning pa pero dili crispy ang panit. sa 500g na lechon murag 200g ang bukog. gamay ra ang unod. makadisappoint.,TIER_A_CONFIDENT,complaint,951
REV-0063572,Wala moy sauce gipadala way lami,TIER_A_CONFIDENT,complaint,952
REV-0063646,"kuwang ang gi deliver, 10pcs ra ang siomai imbes 20pcs.. pero thank you kay gi gcash rapod ang refund.. sa delivery rider, next time e check ang order before nimo kuhaon.",TIER_A_CONFIDENT,complaint,953
REV-0063756,Lami kaayo ang Kadjos Baboy at Langka!!!!!!!!!,TIER_A_CONFIDENT,not_complaint,954
REV-0063760,True ang chismis lami kaayo akd worth ang taste and kadaghn for its price,TIER_A_CONFIDENT,not_complaint,955
REV-0063801,lami sya pero ang uban kai umai kaayo kanang d li bag o pero lami pa sya gamay og ang barbarian munchkin kai lainan ko mas BETTER pabnko ang bavarian filled donut,TIER_A_CONFIDENT,complaint,956
REV-0063870,Delivered fast! Init pa gyud ang order pag abot!,TIER_A_CONFIDENT,not_complaint,957
REV-0063919,Wamay tihik2x sa rice.. ahak nag order kog xtra humba rice ky ako gi expect kulang ra kay basin gamay ra .. pirti man diay ka abunda sa rice ani hahah...  rate 5 star..  subra ka spicy ra but 👍,TIER_A_CONFIDENT,complaint,958
REV-0063987,"Ordered lemon glazed, but dili lemon ang naabot!! Got both jack daniels instead 😩😩😩",TIER_A_CONFIDENT,complaint,959
REV-0064104,Thank you 💕 Lami kaayo 🤤 Ang shawarma rice kay naay pag ka same taste sa Arabic food nga ganahan kaayo nako. Dali Ra pud na deliver Akong food .,TIER_A_CONFIDENT,not_complaint,960
REV-0064118,perfect lami jud sya .,TIER_A_CONFIDENT,not_complaint,961
REV-0064140,"Buntag sayu ko niorder pero hastang luyata na sa lumpia. Nag nightshift guro gabii ilang lumpia, naluya man. I ordered Special og Gulay pero pagcheck nako sa sulod, pareha rag dagway. Puro tawgi.",TIER_A_CONFIDENT,complaint,962
REV-0064148,OMG! Lami kaayo ilang chix pater and chix bbq. Dili sad tihik sa serving bisan on promo akong na buy. Dili marinated ang bbq chix pero naa jud sya sugba taste then lami ang sweet style bbq sauce.sulit,TIER_A_CONFIDENT,not_complaint,963
REV-0064348,Daghag bukog ang naa sa order and daghan sad ug ginagmay na tagod2.,TIER_A_CONFIDENT,complaint,964
REV-0064368,oki kaayo lami ug medjo affordable pud. chicken teriyaki kay lasang inasal unya kuwang ug sipa ang wasabi pero oki kaayo ghapon hehe,TIER_A_CONFIDENT,complaint,965
REV-0064389,"Always jud mi ga dine diri if magbaksayon mis Cebu,last I ate there sa galleria last Nov2023 and now is my first time magpa deliver but na shocked ko sa kagamay sa serving sa food na.",TIER_A_CONFIDENT,complaint,966
REV-0064394,Next time if separate sauce sa yangnyeom kay daghanun unta ghapon. Dili prehas lang kadako sudlanan sa gravy. As always lami ghapon. Sa sauce lng na short,TIER_A_CONFIDENT,complaint,967
REV-0064470,not following instructions. no utensils included even if gi note na gani. permi nalang jud ni na branch.,TIER_A_CONFIDENT,complaint,968
